n_of_individual_projects,motivation_r,relationship_with_others_r,communication_skills_r,task_management_r,salary(thousand kzt),total_rating,promoted
5.0,0.9469747621499012,0.9259049297056229,0.9115641158008024,0.8080239662136754,468.0,0.9576105681710022,0.0
4.0,0.8672471204202531,0.8195180565374897,0.8903841739979717,0.9470456465804328,443.0,0.8783175924742994,1.0
0.0,0.7528564022213772,0.7912652638586829,0.6302946701290725,0.5875037252310389,493.0,0.8777577100317508,0.0
3.0,0.8278059163531695,0.650267902415816,0.4883465810461822,0.6815777984537917,284.0,0.5326655998341535,0.0
3.0,0.8409317182145373,0.9709803980012475,0.8694605227067249,0.9158254604408997,329.0,0.5788672506661642,0.0
3.0,0.4837555237370921,0.6567496223449327,0.9875600998596323,0.6813717769894793,72.0,0.8153539974001286,0.0
5.0,0.9167737804525673,0.8910982952847363,0.9343363883981172,0.9208612680941323,500.0,0.8943911824776539,1.0
5.0,0.9500011022092183,0.9298935961004888,0.9191494716526089,0.9211272773942086,365.0,0.9468719872541143,1.0
3.0,0.4592369671324713,0.9352145352412193,0.9361966611336845,0.6832859381926455,40.0,0.41016260389923725,0.0
3.0,0.6596065582177297,0.7482520071069336,0.8726171717355864,0.7150241495844439,207.0,0.7228293790585552,0.0
3.0,0.9783043632401884,0.6584718201390787,0.8372809006985125,0.9999820563875328,324.0,0.5591017605486869,0.0
4.0,0.9386703895094196,0.9017227181682299,0.9009203646144496,0.9837678974831572,497.0,0.9173192150444006,1.0
0.0,0.8156006225001575,0.921873134031431,0.7319793793291318,0.9003880769981016,149.0,0.8234159742450662,0.0
2.0,0.7676526108199204,0.7011539484790337,0.8898245054637177,0.6799231779582906,215.0,0.7596210564734998,0.0
0.0,0.8643086376701544,0.6541335733061319,0.8293965778192076,0.5156031838775366,387.0,0.5943829475658331,0.0
1.0,0.731960044146756,0.47998055904022696,0.7276839992386588,0.7442357488911042,319.0,0.8323111060903703,0.0
3.0,0.6875650176814614,0.6296686538711467,0.6472095458201798,0.9182910363293597,365.0,0.7341469492080841,0.0
3.0,0.6859170792011908,0.6947049799072165,0.7753584755133539,0.838743410241616,277.0,0.6163226542242456,0.0
1.0,0.9339125311272374,0.7000391781859081,0.8778060782704076,0.9959681989128273,259.0,0.5992632272011358,0.0
5.0,0.9336764504322683,0.8922382205937505,0.8957908789752594,0.9505485306268473,416.0,0.9140967463049481,1.0
1.0,0.7029745967850987,0.6014352371889714,0.8897336136976894,0.9820099938452187,140.0,0.5248197333006962,0.0
3.0,0.546033800225413,0.41994463357745987,0.5493859760629598,0.6970187271711561,57.0,0.4680650625020351,0.0
5.0,0.9490319513717635,0.9542170069417383,0.9843214340052117,0.998878710666622,319.0,0.9228887354623553,1.0
5.0,0.9194547444843513,0.9426046668799575,0.9562587723030228,0.878410462921448,304.0,0.9342492962775297,1.0
1.0,0.8326645719247687,0.9386916510276841,0.6701159206681628,0.6391385414047944,493.0,0.7278951295408577,0.0
3.0,0.8082599522358354,0.7445221555829125,0.91078404913748,0.5888722712857545,217.0,0.6597367892465599,0.0
3.0,0.968919826219734,0.9109850808315355,0.9042827556527325,0.947352841975385,462.0,0.894916730631397,1.0
3.0,0.8216364660247054,0.8067215285037328,0.7708642178337426,0.9447703303478098,9.0,0.6696519279684792,0.0
5.0,0.6578219266914649,0.9989391387822768,0.874834572100303,0.8589691868094466,306.0,0.6145371733278903,0.0
3.0,0.9276641689276126,0.9204073152053769,0.8374419358218121,0.8191054620860069,475.0,0.8187115613855518,1.0
5.0,0.8783521851079834,0.9017006513356095,0.9701572773152707,0.9004866201631934,426.0,0.8514516636946033,1.0
3.0,0.8513995834357637,0.7467948595830853,0.9352025429211163,0.7807954580850789,198.0,0.5411737037240085,0.0
5.0,0.5566045710700875,0.555801827323578,0.7965017640603114,0.6393942194326754,434.0,0.5393941156578776,0.0
4.0,0.9936137256644939,0.785662755745625,0.8531335749598707,0.9794144131932732,464.0,0.9732092047865297,1.0
4.0,0.9946994801175739,0.9868581371734628,0.9211188721952965,0.9949666662715306,301.0,0.9642394577071792,1.0
5.0,0.8734252397998161,0.5478343023180492,0.5861507834053469,0.7826957709208753,455.0,0.7212972561033815,0.0
4.0,0.9257202436589899,0.7140362443157753,0.9227230079917264,0.9337055986751341,244.0,0.8762296129370899,0.0
5.0,0.75539058315489,0.9015563008145377,0.9477107885987149,0.9417430899321144,323.0,0.8314947072132849,0.0
5.0,0.9386101558580212,0.9473450405205437,0.8381149849934685,0.7597293216705276,189.0,0.9981647743725341,0.0
3.0,0.9579221801356127,0.8574832890987033,0.7939000798338995,0.788949902552783,440.0,0.871445021452893,0.0
3.0,0.9901674125774342,0.9548763704801353,0.9838051488951314,0.7111980368783789,338.0,0.583334746230437,0.0
0.0,0.8466610800770953,0.6555749555787966,0.6778954288068838,0.774943560881876,386.0,0.8867449890720871,0.0
4.0,0.9928173448629145,0.8872321636853665,0.832411080319643,0.9215428202791565,232.0,0.9863715790999255,0.0
1.0,0.7216648445194522,0.9715424503688527,0.7427882561668784,0.6131991551841054,444.0,0.7952650895286836,0.0
5.0,0.9922719666670722,0.9443162200112216,0.7802097925966923,0.8585861567488313,368.0,0.8518415558419918,1.0
5.0,0.8434981010531934,0.9220236939789779,0.8066028696456893,0.9687439795609566,270.0,0.8997468271150906,0.0
4.0,0.9034921609389864,0.9616844139257632,0.8757101904607725,0.786510555483811,426.0,0.947253359251301,1.0
5.0,0.8592167252471872,0.8494586703390347,0.9800777464313721,0.8734853534631224,411.0,0.8521502928150285,1.0
3.0,0.9098205933249338,0.9167600843075032,0.7539686893281162,0.9352283150158738,375.0,0.9266324431213295,0.0
5.0,0.9609528634472986,0.7190943584682734,0.4784950569886687,0.634706242684977,197.0,0.5773571781976321,0.0
1.0,0.8456224012422107,0.7918912611743604,0.8521563875293003,0.9318770157875269,221.0,0.6119868502830073,0.0
3.0,0.9069331708306609,0.9432215069934737,0.9397644892054611,0.9040524034096153,475.0,0.9371292889208132,1.0
3.0,0.8577239215723163,0.8255226562574501,0.997008743033639,0.7749181930357745,326.0,0.8885486340893618,1.0
4.0,0.8456254396547322,0.8359330733903306,0.9338106666271986,0.9744252118179931,492.0,0.8293823874221223,1.0
5.0,0.9423996944820399,0.8847017372194701,0.7206728505412829,0.7328152950320336,65.0,0.9068088517874803,0.0
1.0,0.9979940200051735,0.8945005257044143,0.34031925850623673,0.9968748319514696,165.0,0.9769048184490765,0.0
1.0,0.6796884917117471,0.7450535400371858,0.8304174530312235,0.8884023776599037,390.0,0.6623849655481235,0.0
5.0,0.8030975402035041,0.6463544811114788,0.9581207231143991,0.6510021600293753,471.0,0.852222842776531,0.0
3.0,0.8274581168325557,0.9991629641462358,0.9125229394684917,0.8622107669140769,476.0,0.8824093517390227,1.0
0.0,0.7596100845334524,0.5962958880463898,0.6326924867864563,0.6682102632552647,299.0,0.6920170552740528,0.0
4.0,0.8729918287230595,0.9927418157843091,0.7122484417436457,0.7659310551486728,10.0,0.7309966208229025,0.0
4.0,0.920137639571977,0.8949252422907082,0.9670366649631382,0.8891921027032791,461.0,0.9007291567795159,1.0
3.0,0.9610806944593013,0.9913115767285579,0.8358526725373521,0.843508962406974,417.0,0.7947178918905667,1.0
4.0,0.9803688953874308,0.8837791514567604,0.9868096643279506,0.9536260549690632,470.0,0.878290466007544,1.0
5.0,0.9336056194714811,0.8533986474887368,0.94821740772853,0.8361916192154579,343.0,0.9035045718064206,1.0
1.0,0.36009374223914414,0.6572662781818102,0.45256244943721896,0.9316441055015753,20.0,0.5633430264993463,0.0
3.0,0.9754208721023276,0.9611896953638668,0.8947028014710866,0.9321928885916263,444.0,0.9058028363895294,1.0
4.0,0.9431004073867528,0.8861414694334198,0.857498741955143,0.9343803625974567,327.0,0.9533576108043402,1.0
5.0,0.7853138411041931,0.7903634564683094,0.9488819750285485,0.7916146273374535,312.0,0.9287288334684254,1.0
3.0,0.794495027936454,0.8134095986553118,0.8442113970351235,0.9106550577245225,81.0,0.5578523660860198,0.0
0.0,0.8912907404862405,0.9244068888048438,0.9211363717899521,0.7656293371018278,52.0,0.7617446778126122,0.0
3.0,0.907554036626006,0.9493680184599805,0.801273440491078,0.886416047455558,357.0,0.8817648893005519,1.0
4.0,0.8584253816454612,0.9756606746586335,0.714385317621952,0.8652498090502054,29.0,0.6701800953158099,0.0
2.0,0.6855165848635661,0.7288683948697009,0.9255715880048215,0.7207750824180977,412.0,0.7773691186477281,0.0
5.0,0.9628228722776724,0.9618872164590299,0.9879254544511705,0.9342044249361705,363.0,0.9994303294825697,1.0
2.0,0.9123976677305344,0.5201351842863535,0.4536868658185043,0.4943054459777282,249.0,0.9289672615779888,0.0
2.0,0.3467398047898554,0.3700296439540278,0.49446316984904615,0.612218053514139,307.0,0.7769278748478831,0.0
0.0,0.8210562321112854,0.7952875498070023,0.765946608507684,0.8045944513940069,204.0,0.8914787192864374,0.0
3.0,0.9057451583445628,0.8417908445393716,0.9759341078392413,0.8882125224015435,378.0,0.9054361035772928,1.0
1.0,0.5327316938988443,0.5141916226732682,0.7761710347796197,0.5315661141880501,310.0,0.5175148895383473,0.0
4.0,0.9751991025520068,0.83713083237206,0.7511507512842427,0.8025434421238873,365.0,0.8118182874804316,1.0
4.0,0.9351767366915787,0.9367995453833023,0.9345651992184898,0.9711702615973533,484.0,0.9039240167008025,1.0
5.0,0.8263904957928754,0.9804260246595103,0.9310184752753885,0.9633761439171437,460.0,0.847375745856221,1.0
2.0,0.7630973729590227,0.5174045432780362,0.8273350408466654,0.8667121394891559,463.0,0.7846783770279289,0.0
4.0,0.8161481485570592,0.6882402466750879,0.8877002564738903,0.8379778626413863,397.0,0.4695399434023037,0.0
4.0,0.8277245171607264,0.7212878681296289,0.724827642405101,0.6007083199586513,169.0,0.8716397090668678,0.0
4.0,0.8627169810300359,0.9357678496646532,0.8547309184756334,0.891730952236167,419.0,0.9399559455451978,1.0
2.0,0.8939544911562779,0.8786606263775102,0.9545359345639446,0.576914937293965,100.0,0.9265053705744248,0.0
2.0,0.7364096605751903,0.3548196694312769,0.6839731059690606,0.3847117822641429,287.0,0.5360247176393123,0.0
2.0,0.6781832989121924,0.8247372797384832,0.970041754879887,0.5740301810267704,54.0,0.6626441404822992,0.0
5.0,0.8311314952971174,0.9154316067448203,0.7587409877241257,0.9702064616450851,475.0,0.9428477611342172,1.0
4.0,0.4121034178310254,0.4347876353631868,0.4785342771340177,0.731860044798002,133.0,0.3988063445060001,0.0
1.0,0.6552210937629888,0.5010386185041414,0.47433129750117864,0.8203408766003137,59.0,0.7247731706238385,0.0
5.0,0.7941865721394251,0.9787350328362594,0.5185967701193908,0.7538381179597151,284.0,0.9706967838355216,0.0
0.0,0.7328837348362841,0.7528918679915778,0.7645033926963614,0.9474064164385616,81.0,0.6523089835993203,0.0
4.0,0.8782181905689199,0.8481246599114489,0.8735899175953465,0.8641666326978467,326.0,0.963158145147157,1.0
5.0,0.7537547075817614,0.929466636748719,0.8546600819520221,0.7297335360246942,316.0,0.9698532527907668,1.0
3.0,0.9269002617955361,0.9895450422944054,0.924700277951448,0.8966559877439466,413.0,0.9710630387999406,1.0
0.0,0.9201987658055757,0.5825037428414217,0.5845995862706812,0.6042646857709326,332.0,0.8272336751987553,0.0
4.0,0.974259936203904,0.8471418571780385,0.703833859358657,0.876837856637771,334.0,0.8556174911732131,0.0
3.0,0.854529665067306,0.9379496351872961,0.8248948511328557,0.8358390165999021,363.0,0.8682508644030139,1.0
3.0,0.9090826513232237,0.9411683174542724,0.7274290224262043,0.8141545617055055,175.0,0.877850220211897,0.0
1.0,0.8092760823261111,0.953306002084015,0.9257656899062258,0.9147562951513408,104.0,0.42212079890734566,0.0
0.0,0.8012409202130121,0.7093702361687972,0.510797983944417,0.6053613528568559,188.0,0.8432328221916703,0.0
5.0,0.917028154851113,0.8432526418199218,0.9276223045667211,0.8462583584341208,422.0,0.8099130867009696,0.0
0.0,0.6216199281696844,0.5528203836246328,0.9862259833153947,0.9537785783201724,207.0,0.5091375748867066,0.0
4.0,0.9090785368081421,0.8821859137276851,0.9276559690587396,0.8810617904583007,464.0,0.9903517036724407,1.0
1.0,0.738400659086072,0.8172519600825352,0.8037833437827744,0.8158235895792413,495.0,0.9169272926771911,0.0
5.0,0.9156852176007253,0.8520058928462952,0.8026979325410947,0.8453079175577853,425.0,0.8055255348119988,1.0
3.0,0.5738811216455919,0.685040544206678,0.9280198323493614,0.8948010033346376,383.0,0.7253945155305312,0.0
1.0,0.539205127919265,0.45845513337877974,0.43893903131189593,0.6775302978520896,136.0,0.7740496652025277,0.0
3.0,0.5164487713431916,0.48681369048075984,0.7618843186859907,0.5058043351260029,32.0,0.7951419232494554,0.0
4.0,0.7877976350788257,0.7870476276903154,0.8516250230617224,0.9275121124812721,194.0,0.7444166998032204,0.0
5.0,0.8478283777393882,0.9465728782514187,0.8815817954826795,0.8709826650245044,441.0,0.8707869880292105,1.0
5.0,0.9174763298962859,0.9589492372886554,0.9749436244802853,0.8636394327867145,498.0,0.8974816904920756,1.0
4.0,0.8265869634930039,0.756213048947969,0.901308432921028,0.8443850869042068,337.0,0.7811494177145248,1.0
4.0,0.9121917399859871,0.9807401824750823,0.8799427289859644,0.9674236492532596,402.0,0.927302531561773,1.0
4.0,0.9171028060599857,0.6490670971260099,0.9242447956033104,0.6425481905103867,157.0,0.9763854610874549,0.0
3.0,0.7790206506423747,0.6230023925341461,0.9672066458776784,0.6589594762614319,313.0,0.5154362935091299,0.0
3.0,0.8923226077610255,0.9999431577591502,0.8759503465290833,0.909314291307874,335.0,0.7926678340553921,1.0
3.0,0.9282624525803531,0.7493060505599722,0.9015160572301099,0.5022165816029893,314.0,0.4459922712867822,0.0
0.0,0.9938264169619425,0.85092183944251,0.832702317034693,0.5167980639593632,9.0,0.7009061897148952,0.0
4.0,0.8039310892255749,0.6590844703432097,0.9106545585716133,0.48149799704785345,498.0,0.6637880715594981,0.0
2.0,0.721469316874953,0.9017980890635462,0.9620779180198727,0.9435530546528095,236.0,0.8469956743283316,0.0
3.0,0.9267474653003468,0.9450320336173887,0.9509125275584615,0.8763011567315598,474.0,0.9444135586280363,1.0
4.0,0.9667171432298636,0.8815499204512612,0.9245911349705012,0.9074820638376315,354.0,0.906406186997257,1.0
2.0,0.712047883864362,0.4865087459181667,0.46798920534288524,0.7819560066442077,494.0,0.482695044203285,0.0
5.0,0.8076493911244393,0.7207136163426447,0.6897423983047999,0.9708237853324908,438.0,0.7860111533243389,0.0
2.0,0.44356414680079714,0.8641544460073639,0.6572363235190014,0.7597414743530877,339.0,0.789503302779692,0.0
3.0,0.7030999074918436,0.8878502347064319,0.9758082260218026,0.9530138967157383,40.0,0.5720664196157826,0.0
3.0,0.7408388889563735,0.5266983842230406,0.49125119371882087,0.651889645794083,228.0,0.8941554996755289,0.0
2.0,0.604454269852892,0.5684127211037736,0.6105958068976857,0.7572648171344816,2.0,0.4543662718904765,0.0
4.0,0.9533628870963117,0.894891290932108,0.9757608821589269,0.9951766651159912,421.0,0.9386962463716915,1.0
3.0,0.9664753499451657,0.9348101133278195,0.9637126498207672,0.9708489982595498,440.0,0.939992659548951,1.0
3.0,0.8900173648415554,0.5714126976114435,0.7971225717275368,0.7282222800472095,28.0,0.9767729513367179,0.0
2.0,0.9719678878648408,0.8757163578728313,0.6690987736046403,0.578839704135718,361.0,0.8147642790808791,0.0
0.0,0.8492785961066911,0.532346328035298,0.8653084943847642,0.8539029730277472,150.0,0.720924816295525,0.0
4.0,0.8196910035405545,0.715975554408077,0.7108912989960345,0.8776345015774423,405.0,0.9051349894031725,0.0
3.0,0.9552337484629472,0.8845318812686856,0.9270471795790463,0.9527417352027864,500.0,0.9201740912894744,1.0
5.0,0.9261178223070154,0.6415786251705036,0.996773095408757,0.8219393960527968,415.0,0.4930685602880406,0.0
0.0,0.7755782445299704,0.6913692413350375,0.7856965807332095,0.9446184249583521,37.0,0.8298148593061141,0.0
5.0,0.8024478432598003,0.936638717043072,0.7784051683965643,0.9153639777575756,488.0,0.9695933379851651,1.0
3.0,0.976995973661279,0.8565563461970179,0.8753896130641514,0.8993484268125058,457.0,0.8321543306621195,1.0
0.0,0.6746875738349596,0.8218650589422047,0.6803538419299158,0.7817272168977673,378.0,0.7372004814923431,0.0
5.0,0.8449876916227868,0.6425405577464901,0.6537764721661897,0.8085861400144643,343.0,0.8122390692459014,0.0
3.0,0.8973357757866959,0.7581096350189314,0.7966069141875507,0.9737340395145521,493.0,0.9061935061507316,1.0
4.0,0.9422075275094115,0.8946357501467258,0.5574143880810427,0.6470347410698762,73.0,0.6553854857770607,0.0
1.0,0.5873911541675346,0.5117431510755643,0.9617554267125845,0.7268300551248807,80.0,0.8460932079371383,0.0
3.0,0.884350983587139,0.3594116851100402,0.44632300979525885,0.8668926563944783,76.0,0.3156635165044016,0.0
2.0,0.7848278005101095,0.7524822336880834,0.8802557181992924,0.8592703596706532,377.0,0.7272153524959437,0.0
2.0,0.797055434689828,0.8455234638041091,0.5918220251998676,0.3722791230016298,187.0,0.7100778790195564,0.0
3.0,0.6761326559520964,0.992156805623384,0.553125192265494,0.6725961293918572,347.0,0.6937824051277725,0.0
3.0,0.5773990938576622,0.9800834835287137,0.6947455901470996,0.6938795642436839,408.0,0.7459852458397318,0.0
5.0,0.7742870590953863,0.8077624041606113,0.9690816923660156,0.8380567010523984,406.0,0.8412471122356895,1.0
4.0,0.8703648793029425,0.7817756200030341,0.6917733469347485,0.7979573034780887,174.0,0.7611884397950865,0.0
1.0,0.7663446710926575,0.7045300658242657,0.7956765092928183,0.8136748371645546,344.0,0.7929212367883001,0.0
5.0,0.9532575553182676,0.9571243282756039,0.7966801758186952,0.9231253144922191,441.0,0.8433340414120692,1.0
3.0,0.9518028372970067,0.43196156085332443,0.7784493034712511,0.4711912903859597,338.0,0.5224854766716678,0.0
3.0,0.8020861354103803,0.9947588725717713,0.9283987109649627,0.5631811757900153,115.0,0.9441750495277994,0.0
1.0,0.8478975347785421,0.91817764436193,0.7187752408939329,0.65149873330628,219.0,0.8464815513621385,0.0
5.0,0.6852631406132103,0.8687183106706631,0.6636111634193071,0.8735568806194133,177.0,0.8882044568524214,0.0
0.0,0.8920958504051144,0.5788437993532877,0.6911546169687994,0.44382107131497156,123.0,0.8340429804927816,0.0
4.0,0.8588420909882112,0.8744340867984547,0.8475882580139819,0.9414558237685553,395.0,0.8943524155633543,1.0
3.0,0.9314031992826947,0.9719583194942439,0.8900096550251523,0.9387349822410489,390.0,0.9731331289412354,1.0
4.0,0.8817400146792126,0.9420895371855487,0.8785903540635729,0.8894913259886617,356.0,0.9772484563299683,1.0
4.0,0.8245828311995915,0.8292312503771199,0.8612043951099033,0.8142217609389011,415.0,0.8506333680171225,1.0
1.0,0.5833945057365262,0.45868454610230036,0.8714999700580293,0.5373170259535323,353.0,0.7585636874420254,0.0
0.0,0.9942280198787539,0.7951031219498008,0.5768815614112895,0.9092273330113696,266.0,0.5740689617477027,0.0
4.0,0.8767369716310378,0.7240777725774725,0.9815373383561264,0.9200595413290478,359.0,0.941993897612691,1.0
3.0,0.8406533651409429,0.8109665774117952,0.7736840100658462,0.8285388034616863,425.0,0.8911517071865956,1.0
3.0,0.9456896597225317,0.9405802253833617,0.8409149329919224,0.8929273881472892,306.0,0.9511045068210087,1.0
5.0,0.42940050464874674,0.6669950141256953,0.8970129262815683,0.8435548170926834,353.0,0.9239680661063133,0.0
0.0,0.5731446446386732,0.7862100118310099,0.9085048605962998,0.6786486155188323,308.0,0.5598935851099015,0.0
5.0,0.9971741797476519,0.8961200572403212,0.9163834740760815,0.852467897832708,367.0,0.7200406585207437,1.0
5.0,0.6396633474857346,0.9041038430700261,0.6784987959617056,0.4477132882641945,362.0,0.6825981269931257,0.0
3.0,0.9587540766698315,0.9970286513540182,0.9748038734966832,0.9374881792663446,454.0,0.9321439746999899,1.0
0.0,0.7499754080271128,0.4882439537338431,0.47641382259755555,0.5974041621422833,36.0,0.9193320364364951,0.0
1.0,0.3623240661185644,0.7853116651248406,0.5785197186523311,0.4984710249059837,35.0,0.3854998327550933,0.0
4.0,0.9092946873795489,0.6408260366743223,0.6970134630350867,0.6607555639439955,168.0,0.7481757187386291,0.0
3.0,0.562236973712572,0.8989330157985083,0.4927520844614075,0.5206776462610727,87.0,0.5645535535131608,0.0
4.0,0.7580329374637855,0.7353821673775411,0.9842206558790676,0.32421035654981734,104.0,0.39063530226665744,0.0
4.0,0.8882407286564133,0.8536609032005225,0.9609891532338627,0.8208123430221502,425.0,0.9868675974503918,1.0
3.0,0.909972366039377,0.8882283175599758,0.9446659036182596,0.8084225711823378,389.0,0.8460063715922628,1.0
0.0,0.9913023331971695,0.441684721693396,0.9738615428213018,0.6196397642882949,427.0,0.9454470123118037,0.0
5.0,0.9387003711320646,0.8694454692343113,0.9876119018416918,0.9520598486272256,339.0,0.9651713981275638,1.0
3.0,0.9059130269150146,0.9355964534336448,0.9099500524917189,0.9641903080087865,404.0,0.9402748773803787,1.0
5.0,0.7965240320899907,0.8963881475720734,0.9744246469957425,0.808908182543993,318.0,0.7922129696701394,1.0
1.0,0.9448711793933291,0.9225823334166958,0.6546934082185291,0.7484542587462242,342.0,0.997624039656842,0.0
2.0,0.9228802589443941,0.8449563358837884,0.8558343093982816,0.8476774078107818,340.0,0.7239232315609763,0.0
3.0,0.7555967746498548,0.9979403558323805,0.8413242460338944,0.8426869672032842,368.0,0.8402007351409573,1.0
3.0,0.9650926018124568,0.6465449615868681,0.9581089772143226,0.5912524105270678,324.0,0.5984383802339928,0.0
2.0,0.5380117190411327,0.5037544237726079,0.3790818350972057,0.5755382720046933,186.0,0.6522888159538469,0.0
2.0,0.4028940879256162,0.8919156612480373,0.8929509878441683,0.5801935112304103,281.0,0.8283447377318137,0.0
4.0,0.9610875715594474,0.9611169814429794,0.7972080045031011,0.7698743870951226,442.0,0.6488443442518367,0.0
5.0,0.8925042103489798,0.6654523032099258,0.625760213725342,0.9661985487054878,409.0,0.6456566467773085,0.0
3.0,0.9410838978507305,0.9027891187282228,0.79297091918809,0.8176841465194209,416.0,0.8257283062035282,1.0
4.0,0.7827801553287967,0.7308451138942085,0.6593342097703524,0.7683162012454836,360.0,0.7347217018577736,0.0
1.0,0.7830852206879727,0.8988364721553138,0.49631412378177453,0.5860005894883726,7.0,0.6357712101679628,0.0
3.0,0.9270608321721625,0.9908169909634434,0.875410971037026,0.8516475318701051,356.0,0.9698001982594968,1.0
4.0,0.9817004058111023,0.8849421921563803,0.8138093462431657,0.7462856682488991,201.0,0.8523279853512947,0.0
4.0,0.706570962700939,0.5226414203086777,0.8928709666850185,0.6003938418019386,429.0,0.7145282433542415,0.0
3.0,0.9261379688855249,0.9109075016470319,0.897967680226179,0.971800735534665,423.0,0.9744826241838311,1.0
4.0,0.82944141907791,0.6377525770922523,0.8927924707375918,0.5305788716443167,340.0,0.5323159843784495,0.0
0.0,0.8631865166457546,0.4491935591979962,0.3952339010753422,0.8828243341200184,498.0,0.8565488547255169,0.0
3.0,0.8710228052349639,0.8412420203848081,0.9696365937751027,0.9533427934772442,500.0,0.8749942597124305,1.0
4.0,0.7292688833537417,0.7445694935317937,0.9613438976629587,0.9391742223729407,333.0,0.6977932939080186,0.0
2.0,0.5360825416256629,0.7470846521216916,0.8621076683518389,0.8123471369963495,485.0,0.8083828969995959,0.0
1.0,0.6895041622815443,0.9524112595255494,0.8481154176523528,0.8781549233228545,14.0,0.7744174226643585,0.0
3.0,0.9155476442639631,0.9359563883508875,0.8372906554363865,0.9108863886833514,338.0,0.8139513356137974,1.0
5.0,0.953518687833722,0.7931495896861002,0.7171502437099238,0.6739148482380417,401.0,0.859342516224032,0.0
4.0,0.9754431827832206,0.8952972586486198,0.7404129365167782,0.8957547643330946,21.0,0.7998064947361735,0.0
3.0,0.7355282377632062,0.8252634440172244,0.8060843187618856,0.6301319552309188,369.0,0.8506887011602398,0.0
5.0,0.9547461677339553,0.9550025890387753,0.9429122908659597,0.9854392689427497,374.0,0.9981846744441032,1.0
4.0,0.9818680538029341,0.8391126725634448,0.9260938217418778,0.8999469660936675,403.0,0.8396461137219774,1.0
0.0,0.9815994947197255,0.5278997866202731,0.6888609687778553,0.5094195447861323,221.0,0.9200253538272941,0.0
3.0,0.7919162066492855,0.7929702459883766,0.9305511288455475,0.8381230551252168,341.0,0.8605195616600791,0.0
0.0,0.695922096361193,0.5467799674658472,0.8387924976736507,0.8734214968293096,132.0,0.8017498819777652,0.0
5.0,0.8489956149435434,0.7891707622703117,0.5950442617666998,0.9793146693092942,456.0,0.943329840683684,0.0
4.0,0.7321267069631843,0.5019740478677368,0.7687295160400892,0.6683534679016092,104.0,0.7174375324984186,0.0
3.0,0.9896191836437942,0.8892735490668554,0.7307320255001969,0.7518807241382618,405.0,0.7339592171769656,1.0
1.0,0.8206685581219333,0.6236260480216443,0.9723230378507492,0.6346960481618842,245.0,0.45434747210308296,0.0
5.0,0.8909248946043171,0.620808479492251,0.6048566404488844,0.9467725746523321,30.0,0.7608124834583051,0.0
3.0,0.7342910405038272,0.6493942200808637,0.773812511436411,0.7383372266883743,237.0,0.7723961140673576,0.0
4.0,0.836560365543849,0.8065135830295822,0.9684341013028792,0.9801878422219391,387.0,0.7802791749539306,1.0
4.0,0.8712888722587186,0.9943758178221511,0.7765372263300198,0.6876150248225334,5.0,0.8185774330754533,0.0
5.0,0.8912750392476649,0.8905678928532128,0.9440560920892529,0.9152935489031597,411.0,0.8878865711126029,1.0
1.0,0.9685887194509359,0.8653219929385912,0.8757551973503224,0.9803761139859299,4.0,0.8639215990752205,0.0
2.0,0.5960166617410274,0.9596061964237539,0.7966803277932231,0.6080328556945346,401.0,0.7873239969712956,0.0
0.0,0.5045720392253741,0.7366783944157711,0.7868513064477347,0.9319969439244027,264.0,0.4828493895870872,0.0
5.0,0.9041177046425721,0.7552408478359492,0.9999221868833044,0.8178280733589268,342.0,0.896643095255533,1.0
5.0,0.9121493292974661,0.9900618103748983,0.9200853386547402,0.9470912420263518,466.0,0.8823832139248988,1.0
3.0,0.4322931830712087,0.6250700166833405,0.35894120125582385,0.8982976271218852,280.0,0.6968722046645244,0.0
4.0,0.8492840100362167,0.7287294412735775,0.7188330902991977,0.6699004489811935,109.0,0.624630622723634,0.0
1.0,0.5733520658459736,0.8929997106849965,0.9130742165125822,0.8752849810126384,176.0,0.800006952415864,0.0
2.0,0.920819369112144,0.8255669774783405,0.8136040629582185,0.7900196677400171,58.0,0.8870675966721607,0.0
3.0,0.8917708482024235,0.8190799942569422,0.9109341819534382,0.967082810910467,244.0,0.9233298592694779,0.0
0.0,0.9074036483073407,0.8048262840505176,0.9554498871837822,0.7024038275108985,375.0,0.6909838674233421,0.0
3.0,0.9600941482081986,0.9925656244394384,0.9689011665209627,0.6441712684248724,150.0,0.5373136982226819,0.0
4.0,0.7902161624901739,0.9370408695799399,0.7982469889480133,0.9764254852759952,342.0,0.8267080621388959,1.0
1.0,0.4944304096973172,0.51404201622445,0.4564547197725124,0.9919927025762793,170.0,0.9628774766369768,0.0
0.0,0.949188111972862,0.5871884631267141,0.857864536411814,0.838325684726474,268.0,0.8743924606688179,0.0
5.0,0.868742854696112,0.9683960276454857,0.8281424191245368,0.9335609599131961,383.0,0.8180445582848848,1.0
3.0,0.9959037131889947,0.8853209346762944,0.8602906334322981,0.9543189959581768,326.0,0.9517729233864505,1.0
1.0,0.6873323004558508,0.8343942971939982,0.7838394702684569,0.9690672133726101,178.0,0.817486807934202,0.0
2.0,0.6768741676814786,0.9369188299904991,0.9565633460465139,0.9406206068529892,474.0,0.9936223871979472,0.0
3.0,0.9783921614347185,0.7584047305882398,0.9153935315234225,0.8212408754180012,371.0,0.9915578043609866,1.0
